ResourceID,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
aa1ea775-2118-5228-8d57-3bf8203f1053,originators (administrative),,,
aa1ea775-2118-5228-8d57-3bf8203f1053,originators (administrative),,,
aa1ea775-2118-5228-8d57-3bf8203f1053,originators (administrative),,,
2a717cfd-0a8e-5cf8-be3d-6a3d37e14bf9,originators (administrative),,,
2a717cfd-0a8e-5cf8-be3d-6a3d37e14bf9,originators (administrative),,,
528a2503-f80a-5a93-a539-13612dd4b221,originators (administrative),,,
f100640c-77ff-52dc-b890-41f2d81adddb,originators (administrative),,,
5c090bf3-2ce3-57ae-b341-659bc581f710,originators (administrative),,,
684443a5-ec02-5f07-b411-1ca4cfc17824,originators (administrative),,,
684443a5-ec02-5f07-b411-1ca4cfc17824,originators (administrative),,,
f53621e9-865f-5896-b51f-ff0fa01b2cec,originators (administrative),,,
f53621e9-865f-5896-b51f-ff0fa01b2cec,originators (administrative),,,
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,originators (administrative),,,
42bc6863-959b-5daf-8b45-5c14681a9321,originators (administrative),,,
2599abc5-784c-51f7-95f3-a9d97f5262f8,originators (administrative),,,
b9e68be0-750f-53c1-8c51-2498987c8d76,originators (administrative),,,
22a17cb9-f167-52a7-b219-ebd58a9c080a,originators (administrative),,,
4cac10b9-b531-5b47-9470-56bd42bbaf8f,originators (administrative),,,
69ca99b2-6144-5690-bf83-eb2143fef5f6,originators (administrative),,,
0df3bfe0-bd63-510c-98db-8038773ae235,originators (administrative),,,
11e04c59-9153-514f-84f1-92d44bdfe18d,originators (administrative),,,
22747f78-aaaf-5c45-88b9-dd80a96b985e,originators (administrative),,,
aa24ce71-7ec6-55b9-a86a-2474b8a2ffb1,originators (administrative),,,
835343b2-b5be-51a9-8222-4343be59b08f,originators (administrative),,,
2b0259bf-3fe1-5ab3-a524-104306543c27,originators (administrative),,,
aa4b6aa6-45c4-55e9-8052-c4c0ca1952f6,originators (administrative),,,
830074f6-1b09-59e0-961e-c86532741402,originators (administrative),,,
00965f57-9509-512d-a935-131a0d7c260f,originators (administrative),,,
63ff66ea-7c31-5a57-8dbf-7796c51bfa80,originators (administrative),,,
511be900-3058-5042-862f-d5466e251612,originators (administrative),,,
511be900-3058-5042-862f-d5466e251612,originators (administrative),,,
511be900-3058-5042-862f-d5466e251612,originators (administrative),,,
329c97dd-4abe-5520-9144-fd0396feafce,originators (administrative),,,
329c97dd-4abe-5520-9144-fd0396feafce,originators (administrative),,,
6b8939a7-4b53-514f-8032-c7d4fea2dcf6,originators (administrative),,,
f40a08cb-635a-50f2-a335-c924df78a915,originators (administrative),,,
cecc3571-2697-533d-a4da-071963edd896,originators (administrative),,,
a5d8dfe9-5865-5690-befe-be25706ca46e,originators (administrative),,,
755f1dbe-4aae-5a22-aa07-79fb546bbb04,originators (administrative),,,
d16adbce-f709-5110-b273-d09c039068e5,originators (administrative),,,
0b0fa61d-2bb5-5f39-ab13-23247a57669e,originators (administrative),,,
e2ea7417-683d-5037-987c-afe5b0ce0a22,originators (administrative),,,
f3bb0035-1cf6-592b-8541-2cb26067678b,originators (administrative),,,
20932a15-b772-552b-b4c0-074f9caf0380,originators (administrative),,,
20932a15-b772-552b-b4c0-074f9caf0380,originators (administrative),,,
20932a15-b772-552b-b4c0-074f9caf0380,originators (administrative),,,
c4fb98b5-a533-5102-8d90-ac50eca33517,originators (administrative),,,
cbae2ec1-9bd2-5c3e-b96a-68b669ab7158,originators (administrative),,,
cbae2ec1-9bd2-5c3e-b96a-68b669ab7158,originators (administrative),,,
cbae2ec1-9bd2-5c3e-b96a-68b669ab7158,originators (administrative),,,
9eba0924-46b0-5089-97dd-15ff0361368e,originators (administrative),,,
5742d406-2f5c-529d-bcff-a95f66717a5e,originators (administrative),,,
bd8b52db-010c-52fc-933c-ad161b72a35d,originators (administrative),,,
6d10ef00-40f4-5005-9711-aeb9e598f537,originators (administrative),,,
16141840-6bfb-5d3d-b00c-1dbc923ef9e1,originators (administrative),,,
660bbcb5-612d-5535-a8d3-ea183d9101e9,originators (administrative),,,
0fafb61a-6f9a-55e6-ba1c-2ce8cfbd259c,originators (administrative),,,
c8dc76af-9536-5e6b-8709-3f26809875fe,originators (administrative),,,
2518f25e-7e20-56d1-86ec-e723a9d7fc26,originators (administrative),,,
46e40f3b-ef71-5ef6-95b6-dca14b60591d,originators (administrative),,,
605e2992-1fcc-5f2a-8ff7-16359a36f246,originators (administrative),,,
605e2992-1fcc-5f2a-8ff7-16359a36f246,originators (administrative),,,
605e2992-1fcc-5f2a-8ff7-16359a36f246,originators (administrative),,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,originators (administrative),,,
dd5e9f9f-7ea1-53c8-be16-609fefe69be5,originators (administrative),,,
216463f6-3dde-50c3-b9cd-6dbae6913759,originators (administrative),,,
30aaa080-48f5-55b7-9ae7-039c41049852,originators (administrative),,,
30aaa080-48f5-55b7-9ae7-039c41049852,originators (administrative),,,
c9f0d65d-64e0-5ea1-9673-552e5e664e56,originators (administrative),,,
966e86bb-0e86-593d-abce-cc207f5c9660,originators (administrative),,,
d27f9f18-e79c-5b1f-af5c-5377302f7bc1,originators (administrative),,,
c9c4aa5e-4005-542b-b9f4-74fb03297af2,originators (administrative),,,
c32630df-4470-531d-a6fd-5dafa44bcf86,originators (administrative),,,
fd6958a0-8c57-5de0-ac87-3f58fc32ac68,originators (administrative),,,
69a494eb-8af3-5e41-ba15-ea4ab0228637,originators (administrative),,,
2f535690-11ba-5bc1-bbd5-8342aa7d79ec,originators (administrative),,,
1015b87b-85ba-51fa-8e7d-999c1688f077,originators (administrative),,,
4d1054e8-5657-5b3b-be86-63021f59a33a,originators (administrative),,,
0479f27a-54d8-5bbf-8e71-dc71c577706d,originators (administrative),,,
7a34a21f-27cb-57f6-9df9-58ac30a8eae9,originators (administrative),,,
617cd3fa-5a46-5676-b41d-9cef12c80d3c,originators (administrative),,,
969adfa9-61e7-5f5d-be02-0b570b49b7f6,originators (administrative),,,
969adfa9-61e7-5f5d-be02-0b570b49b7f6,originators (administrative),,,
969adfa9-61e7-5f5d-be02-0b570b49b7f6,originators (administrative),,,
5a163bd1-8b99-55e4-8091-6997a98b0f37,originators (administrative),,,
0b227af3-9c38-5688-ba46-0d8ac3f56711,originators (administrative),,,
79402b67-0ca9-5b31-beec-6e47bc813398,originators (administrative),,,
307f5652-2566-509f-afbe-b97dc4f72371,originators (administrative),,,
3160e6d1-aa92-5d83-9fd3-669f6255db1d,originators (administrative),,,
6459e6e9-9885-50dc-ba57-c1f279b2983e,originators (administrative),,,
491fd5f9-5c14-55cc-9182-7a7f4ba3fab7,originators (administrative),,,
6301c84a-6cc0-5a4e-a533-d6d73513e9ea,originators (administrative),,,
1309e4cd-2be3-5da0-b1b8-8f44cf2c3647,originators (administrative),,,
aa96fc1f-959d-5b7b-b8da-b2ba697f4bc7,originators (administrative),,,
dfe78011-06a2-59de-84d9-6aaac1bb00b1,originators (administrative),,,
7a3ec0cd-d3a2-5739-83c5-679bbfd98557,originators (administrative),,,
f20e9249-545d-5edc-8dfa-5fe5b99d717e,originators (administrative),,,
4fe139ae-f93a-567d-a7ad-122b2193428f,originators (administrative),,,
5bece0b2-040b-5a71-a69e-c40204034b9c,originators (administrative),,,
a2798d75-58ad-53a0-8ffa-898a2b0bede2,originators (administrative),,,
9ab4a55f-2d20-5a4c-9aca-3e33922bb65f,originators (administrative),,,
9ab4a55f-2d20-5a4c-9aca-3e33922bb65f,originators (administrative),"Met handgeschreven eigendomsmerk van Jan II Moretus: ""Hic liber pertinet ad Joannem Moretum bibliopolam Antverpiensem a. 1615 in septembrij",,
a9dda501-6004-5b67-9f2a-2bd2329533da,originators (administrative),,,
8fbf3011-1c91-5f74-b06b-e5ce514fbbc0,originators (administrative),,,
062b0b77-2552-5af0-9b45-d3db74503501,originators (administrative),,,
8541045d-7931-50b7-a4c5-3acc92119669,originators (administrative),,,
d2f5751d-845f-5c2e-8e7a-b57d1f3b2c92,originators (administrative),,,
2b0987a6-3e37-5f40-9b8d-6d0457e23af2,originators (administrative),,,
a9e3bbba-4d32-5db5-90f5-326815efd056,originators (administrative),,,
a9e3bbba-4d32-5db5-90f5-326815efd056,originators (administrative),,,
29545486-7ea9-5fcc-a7d2-ebb03971b27b,originators (administrative),,,
d287d1c5-3973-5063-93ff-e8b21f12588f,originators (administrative),,,
d287d1c5-3973-5063-93ff-e8b21f12588f,originators (administrative),,,
d287d1c5-3973-5063-93ff-e8b21f12588f,originators (administrative),,,
d287d1c5-3973-5063-93ff-e8b21f12588f,originators (administrative),,,
32f16b99-7e6f-5a7d-b324-38a365c9832b,originators (administrative),,,
476c63ac-2c8b-53f6-8a60-106c7ae9f914,originators (administrative),,,
91d29502-1377-5fee-bbd8-4afb11c51fd1,originators (administrative),,,
bedd11dd-c949-5d77-a19e-38028ac24e69,originators (administrative),,,
6313c57a-a7a1-5cee-8fef-23bca91bd29d,originators (administrative),,,
84b6db47-b2b4-5555-9211-f87be1d1187a,originators (administrative),,,
a0ccc477-3af1-58f5-9db4-7fce22bb5bb6,originators (administrative),,,
d3a4488a-cdc5-58e6-9635-d51e1c26fb82,originators (administrative),,,
b6397abe-2552-569a-8069-e209fc85f3c9,originators (administrative),,,
b6397abe-2552-569a-8069-e209fc85f3c9,originators (administrative),,,
8f19dd13-a728-5989-a065-c1287d8bcaf1,originators (administrative),auteur,,
8f19dd13-a728-5989-a065-c1287d8bcaf1,originators (administrative),,,
8f19dd13-a728-5989-a065-c1287d8bcaf1,originators (administrative),,,
f82b7e2e-9261-506a-bebf-aa43126e147d,originators (administrative),,,
10713ead-c04c-5141-baf9-81e964c05625,originators (administrative),,,
5070a0d3-916b-5a86-a69a-05d63f090c19,originators (administrative),,,
6222a6c9-2b02-54f1-84a9-b8a3e8ab2738,originators (administrative),,,
673b411d-5450-5ebf-a545-8fae046af2ef,originators (administrative),,,
ca17dca5-ce4a-59f8-965d-49ef9607f2c4,originators (administrative),,,
5838f32d-8cce-50d7-9291-fa62371eb4ba,originators (administrative),,,
2debd8ec-b5a8-50c9-ad17-af86ccf7d6bb,originators (administrative),,,
33ff15c5-5916-5dfc-a5dc-aa35df79a086,originators (administrative),,,
33ff15c5-5916-5dfc-a5dc-aa35df79a086,originators (administrative),Redacteur van de gecoördineerde reglementen,,
a978fa81-02d6-515f-8fce-44b3f111db62,originators (administrative),,,
a5ea7508-971b-54a4-b7bb-5d02d56ee243,originators (administrative),,,
a5ea7508-971b-54a4-b7bb-5d02d56ee243,originators (administrative),,,
1f144a95-e543-5a4c-8a11-2cbc06718661,originators (administrative),,,
3d0cd201-9679-5dbf-a3c9-622231c6c5ff,originators (administrative),,,
bcab4b74-23c6-5761-a175-22072056f252,originators (administrative),,,
412912eb-adea-5100-aa07-22844afe98c9,originators (administrative),,,
631fd680-5690-56b9-8091-b2f02bfe3c37,originators (administrative),,,
631fd680-5690-56b9-8091-b2f02bfe3c37,originators (administrative),,,
7876d8af-a1e6-56a2-8de9-be7e66fdd216,originators (administrative),,,
512b3a3a-23fb-5f5e-9c47-d7a6bc25d83a,originators (administrative),,,
c4bc55fb-eb4e-5a69-803d-38d3f0d3b2ef,originators (administrative),,,
bd74c92a-c4d8-52c3-874e-da450adef3f1,originators (administrative),,,
d1349bb0-f82a-5dd8-b043-7bbb5c38ce35,originators (administrative),,,
f64a452b-f97b-54a7-a063-0c9fb956fed7,originators (administrative),,,
926b1a33-c250-5f05-bdc6-1b1f2c1d4b94,originators (administrative),,,
d3adf60c-8920-5649-b67c-91905d22ce36,originators (administrative),,,
f30bfd20-e40d-59ac-897f-184565cae69a,originators (administrative),,,
f30bfd20-e40d-59ac-897f-184565cae69a,originators (administrative),,,
ed2fa60f-12f6-5a6c-8b17-7708a4f1dff0,originators (administrative),,,
54a6369b-9200-5036-8c4f-c72841584f65,originators (administrative),,,
21037e26-6a2b-5c7f-a2dd-2b91205a489e,originators (administrative),,,
21037e26-6a2b-5c7f-a2dd-2b91205a489e,originators (administrative),,,
d11645a6-eaa4-5b2f-ab11-9367b4c1895f,originators (administrative),,,
fd368bc8-93e5-52cf-98d5-a9582e33efd8,originators (administrative),,,
da5a28a6-8199-5e6e-aa5a-c3204bf2e6f6,originators (administrative),,,
fff077f4-4148-5688-aedf-18ca46fe78dc,originators (administrative),,,
24f58d8e-1178-51d6-96e3-71005a768916,originators (administrative),,,
24f58d8e-1178-51d6-96e3-71005a768916,originators (administrative),,,
7f31b809-f0bf-5dea-a5a4-895cd77323cf,originators (administrative),,,
d1cafecc-8d43-5d6a-8756-c93cc9088eea,originators (administrative),,,
8cfb4207-e9ad-5a5d-bcd1-ba74045901d0,originators (administrative),,,
fa6a45dc-26ad-56b4-92fe-a2f30d410b51,originators (administrative),,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,originators (administrative),,,
58dddeb0-fad9-52bf-ac13-269dcb835e8b,originators (administrative),,,
3f63286e-f4cc-53a0-a36a-18442d5566a0,originators (administrative),,,
08b1b5eb-0596-5a9a-8c60-4bf9bcc51710,originators (administrative),,,
cb1db0b5-fe1b-5995-aa61-0b4e729cda29,originators (administrative),,,
ce944e54-76b8-53b8-bac3-27f662d78047,originators (administrative),,,
f79283df-fb59-5813-87d0-3b72d27aa5da,originators (administrative),,,
f79283df-fb59-5813-87d0-3b72d27aa5da,originators (administrative),,,
abc851cd-144e-5135-8eff-ff26a54d570a,originators (administrative),,,
abc851cd-144e-5135-8eff-ff26a54d570a,originators (administrative),,,
e8bcb62f-e214-5300-bbfb-891c13503851,originators (administrative),,,
e8bcb62f-e214-5300-bbfb-891c13503851,originators (administrative),,,
a702a132-6038-56d7-8800-5ce334524fe3,originators (administrative),,,
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,originators (administrative),,,
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,originators (administrative),,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,originators (administrative),,,
865054ce-cf76-517c-9059-bd191656666d,originators (administrative),,,
4519f34e-6fbc-5b8d-8aca-9bf8ec076f97,originators (administrative),,,
4519f34e-6fbc-5b8d-8aca-9bf8ec076f97,originators (administrative),,,
4519f34e-6fbc-5b8d-8aca-9bf8ec076f97,originators (administrative),"Geadresseerd ""au Sr. Jean Morentorff marchant libraire au co[m]pas d'or en Anvers",,
f2487207-fb66-5c22-b4bf-ac77d5bbb95e,originators (administrative),,,
805832bd-ffc1-58d7-b373-a2d7e8626552,originators (administrative),,,
f4712178-3fff-5dee-80e3-aada50f25559,originators (administrative),,,
8b61f6f9-1628-55e2-98b7-8e405c79db02,originators (administrative),,,
ad451315-eb51-54ae-b7d1-9c851e23b513,originators (administrative),,,
91f53d52-5f05-59ab-a202-5ef824595527,originators (administrative),,,
91f53d52-5f05-59ab-a202-5ef824595527,originators (administrative),,,
d717cd45-3f49-58b3-93b5-048497b38029,originators (administrative),,,
0fdcfd99-98f5-5774-accc-3b1d5db1450a,originators (administrative),,,
a0adc703-5602-589c-953d-d304ad7f09aa,originators (administrative),,,
2809d3cf-83fb-5df6-b2ee-ee907f2cb231,originators (administrative),,,
777bc791-0107-5582-9d3a-7dd69a951b9f,originators (administrative),,,
ab4a8370-5bbd-55de-860f-1d4dea5a60ee,originators (administrative),,,
93b8cb22-700a-5751-ada2-808d611753be,originators (administrative),,,
238378cb-e5bb-5cb9-a8ec-478980f67d42,originators (administrative),,,
238378cb-e5bb-5cb9-a8ec-478980f67d42,originators (administrative),,,
89101aaa-3cee-56f0-9ca3-bb212412b37e,originators (administrative),,,
db407ab5-81d6-5618-93fc-b8ed6a7ba96b,originators (administrative),,,
a18557a6-297b-57d5-82fe-2a98015d859f,originators (administrative),,,
d3709daa-b21b-531b-8107-bb83bbc4278f,originators (administrative),,,
5ce4ac66-4c37-5678-8c75-753e55cbe92a,originators (administrative),,,
baa7dba7-f2dc-5168-92af-7edda48ba19e,originators (administrative),,,
a0fd4b2c-d938-502f-93fa-8dfa6aa53612,originators (administrative),,,
d445760b-be21-5a95-977e-9c676e5c94b3,originators (administrative),,,
09f491c5-9624-5c7f-9e97-59bf728044e9,originators (administrative),,,
40919775-4193-5949-ba69-dcb16e10ffa1,originators (administrative),,,
d6becae3-7396-5d58-82d5-616032d33cc7,originators (administrative),,,
762b7ec0-555f-5aad-804c-ba88055ce2fe,originators (administrative),,,
39eeef98-65f4-5a25-97dd-2fa82afb8290,originators (administrative),,,
953abc04-b3f2-5454-a2b7-fd4573757b6e,originators (administrative),,,
8ef454c8-4700-5ef3-b7ab-cc8f70b2e04f,originators (administrative),,,
a2fb6bf9-d5ac-5d50-bd0a-0093df4903d1,originators (administrative),,,
4d87c251-4917-5a4a-9762-83acbff5dda8,originators (administrative),,,
749c9c51-ac4c-55c8-83c4-cb90b7abd0bd,originators (administrative),,,
1b47097a-25f4-597a-ac1a-c113a21bd124,originators (administrative),,,
71fd928d-34e2-5b4c-b531-9556b9c09a55,originators (administrative),,,
71fd928d-34e2-5b4c-b531-9556b9c09a55,originators (administrative),,,
cda558f5-7cc3-5535-9dad-b8eae3c70815,originators (administrative),,,
cda558f5-7cc3-5535-9dad-b8eae3c70815,originators (administrative),,,
cda558f5-7cc3-5535-9dad-b8eae3c70815,originators (administrative),,,
f5fd828d-51a7-5c00-ad3f-4c93f2d6dfee,originators (administrative),,,
d397a9a2-e27e-5fab-af18-0cca0ddfcf62,originators (administrative),,,
612a891b-f47c-5624-b813-4a618b58d3ee,originators (administrative),,,
e4c1793b-e3bc-5fe9-845d-a0d17e54d76a,originators (administrative),,,
e4c1793b-e3bc-5fe9-845d-a0d17e54d76a,originators (administrative),,,
35bf567d-17a2-5e8f-aed4-43dc17cc1111,originators (administrative),,,
b5f4db79-c66f-5532-8c5d-b687645a8fc7,originators (administrative),,,
b5f4db79-c66f-5532-8c5d-b687645a8fc7,originators (administrative),,,
b5f4db79-c66f-5532-8c5d-b687645a8fc7,originators (administrative),,,
41798c79-c2d1-5f51-9df0-b93b50fc011d,originators (administrative),,,
d1edf711-b7f0-5c83-88a6-cec0db16bfec,originators (administrative),,,
0858a9d6-21e1-5cd5-a238-55033bfccd9f,originators (administrative),,,
b054a520-6a61-582e-b462-0165d2b2f5b6,originators (administrative),,,
7f79e9da-5615-5d3b-bebd-8fe6a26c66c8,originators (administrative),,,
e844b28d-1ad8-5c86-84a0-5d11187b753e,originators (administrative),,,
e844b28d-1ad8-5c86-84a0-5d11187b753e,originators (administrative),,,
86395e20-440b-59fa-8760-d13ef1992f95,originators (administrative),,,
619d6bdc-5b2f-5c4f-b332-461971e3c01b,originators (administrative),,,
f2820dd6-d86c-5de6-9f31-74b2438a3bf3,originators (administrative),,,
0cfac0d7-9c5a-584d-b7f1-fa3eaa449d4f,originators (administrative),,,
5a8f836f-b31b-5c62-b5ee-b20c3e9ae925,originators (administrative),,,
5a8f836f-b31b-5c62-b5ee-b20c3e9ae925,originators (administrative),,,
ea5b4551-4fe0-5f83-8cd4-7782c3103e49,originators (administrative),,,
ea5b4551-4fe0-5f83-8cd4-7782c3103e49,originators (administrative),,,
ea5b4551-4fe0-5f83-8cd4-7782c3103e49,originators (administrative),,,
2dd762d5-6e4e-54f0-862a-bf17065ce28f,originators (administrative),,,
cae9c130-cecb-5b6a-9c2e-21e48291c899,originators (administrative),,,
d0b65730-1ee0-5cb2-b9f1-41bb0686f5d1,originators (administrative),,,
4c7cbc7a-67d7-5b4b-80a4-d86d1f8f044b,originators (administrative),,,
020cd0d6-ebd9-5dd3-9095-5e68e992060e,originators (administrative),,,
cfc6264f-74e5-5797-9b7c-deefc2a2bde4,originators (administrative),,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,originators (administrative),,,
8470027c-e01e-5066-8f87-6407476d3ef2,originators (administrative),,,
a0c20bfe-6af7-5ddc-9384-58a543f75c9d,originators (administrative),,,
a0c20bfe-6af7-5ddc-9384-58a543f75c9d,originators (administrative),,,
a0c20bfe-6af7-5ddc-9384-58a543f75c9d,originators (administrative),,,
d50c0c79-176a-5c02-86bf-30e8a4f98aed,originators (administrative),,,
f68ffc29-544d-5c4e-bcb2-d286070bf279,originators (administrative),,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,originators (administrative),,,
c446af9f-6b31-562d-828c-cb10cdeca04a,originators (administrative),,,
12c6e6ca-affd-5737-bf30-9f896d1b473f,originators (administrative),,,
12c6e6ca-affd-5737-bf30-9f896d1b473f,originators (administrative),,,
d77ce95a-d65a-5efe-bad0-9d7c2091abff,originators (administrative),,,
9e790a07-5daf-5668-81c4-d0660ff32e0e,originators (administrative),,,
7a49208c-2fca-5c1e-9682-99ae43719891,originators (administrative),,,
d95e6935-8d63-5541-a046-ddc4bbee8ee5,originators (administrative),,,
19a2ff65-74df-5e4c-9b7a-b719fc5776bd,originators (administrative),,,
719ca0f5-acad-523a-ae67-4eee9d1add97,originators (administrative),,,
70c635ac-cc0f-5e2c-a64a-253df5799d4d,originators (administrative),,,
c7f62e20-bee3-5f30-a578-8e54c3473fc6,originators (administrative),,,
91b90b3c-621b-59a3-b9a4-6b312b5fc80b,originators (administrative),,,
7e33a179-d2de-563a-a439-6fc55611c1e6,originators (administrative),,,
e05a29b5-ba62-5529-b660-49b8d1ef0e12,originators (administrative),,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,originators (administrative),,,
5d9490b1-1e6d-5633-b8a8-abc5f4b46b69,originators (administrative),,,
6da824ed-94d8-50eb-a8ee-5180f602db6e,originators (administrative),,,
1b7340b1-0e00-50da-8eab-191475fb3e8c,originators (administrative),,,
ee002190-08d0-508d-8bbc-49587af9df0d,originators (administrative),,,
ee002190-08d0-508d-8bbc-49587af9df0d,originators (administrative),,,
26eb9821-76ed-5bcc-b4c8-762146a366ea,originators (administrative),,,
26eb9821-76ed-5bcc-b4c8-762146a366ea,originators (administrative),,,
ff302f42-22ac-5283-90d6-1b0bb6b86893,originators (administrative),,,
ff302f42-22ac-5283-90d6-1b0bb6b86893,originators (administrative),,,
ff302f42-22ac-5283-90d6-1b0bb6b86893,originators (administrative),,,
bd13b03b-b197-51ae-a479-dea031c82da1,originators (administrative),,,
bd13b03b-b197-51ae-a479-dea031c82da1,originators (administrative),,,
bd13b03b-b197-51ae-a479-dea031c82da1,originators (administrative),,,
ba7b5dc4-9ead-5b8a-b60e-a350cae60e2b,originators (administrative),,,
ba62eaa3-1791-527e-a503-7384a52db172,originators (administrative),,,
ba62eaa3-1791-527e-a503-7384a52db172,originators (administrative),,,
25e6fc43-6fff-5462-9fb5-789a8b6b39b8,originators (administrative),,,
25e6fc43-6fff-5462-9fb5-789a8b6b39b8,originators (administrative),,,
8031b728-cf44-5931-b809-282855eeea03,originators (administrative),,,
8031b728-cf44-5931-b809-282855eeea03,originators (administrative),,,
8031b728-cf44-5931-b809-282855eeea03,originators (administrative),,,
8031b728-cf44-5931-b809-282855eeea03,originators (administrative),,,
ddbe966e-5601-5c38-a594-8e3cccdfb4c8,originators (administrative),,,
5546d0eb-b499-5f3b-8fbe-a0f6a7b33dcb,originators (administrative),,,
ab273cd1-cef1-5fed-9768-0a61cfdff869,originators (administrative),,,
ab273cd1-cef1-5fed-9768-0a61cfdff869,originators (administrative),,,
6bbbd504-28ed-56bd-9d40-ed55b62c1b73,originators (administrative),,,
c7e93b2b-1a31-573d-85f3-252ef523a380,originators (administrative),,,
e179cbfa-3c0e-5be5-958d-5d598f73c699,originators (administrative),,,
f90bdf14-ff44-5763-bbda-3b491f4e227d,originators (administrative),,,
912765e5-98ab-5dab-8eeb-8dddc17ad560,originators (administrative),,,
912765e5-98ab-5dab-8eeb-8dddc17ad560,originators (administrative),,,
912765e5-98ab-5dab-8eeb-8dddc17ad560,originators (administrative),,,
95942d90-426e-570f-a9dc-cad72e91523b,originators (administrative),,,
903d88d4-07fb-5cae-bcac-dd103433295a,originators (administrative),,,
a7d14d93-038b-5c24-aa74-19a4fe6f86b6,originators (administrative),,,
96fcfcaa-ff1a-5d64-bd07-bd496d636557,originators (administrative),,,
de64a529-aca2-58f3-b0bf-54c3915c94ed,originators (administrative),,,
4cf64296-c8ed-5a68-9716-52b01baa2473,originators (administrative),,,
503b7a6b-8523-5e35-b120-2c7437e72e5e,originators (administrative),,,
0e794942-4868-5c4e-9aa3-ae65ed50fe84,originators (administrative),,,
49640d30-f1cd-5caf-b4f8-543c9fa9847e,originators (administrative),,,
b3f0525d-1b0c-53d8-b76f-2351ee65b12b,originators (administrative),,,
64be5b76-0d66-5b99-94ac-53b6e3b8112e,originators (administrative),,,
cdf08102-0c0a-5d70-84e8-4ea5b58de074,originators (administrative),,,
9245b172-285d-58ef-9e32-ebdd82be7d63,originators (administrative),,,
9245b172-285d-58ef-9e32-ebdd82be7d63,originators (administrative),,,
2f117988-87ce-5100-8dc1-16c3ad5f44af,originators (administrative),,,
1916c5c4-16b5-5d36-a310-d70dc21b208d,originators (administrative),,,
03d7cb42-b8f4-5b01-bf8b-ff7ace358895,originators (administrative),,,
6854bc25-61a3-5de7-b645-e4a0d5d1fd8f,originators (administrative),,,
099a8312-9099-5bca-bbee-fe1b3a2b44ee,originators (administrative),,,
74772795-c7ee-5f17-8e28-4d234ed5796c,originators (administrative),,,
74772795-c7ee-5f17-8e28-4d234ed5796c,originators (administrative),,,
44344a71-b1f9-555d-b460-e2389c00403b,originators (administrative),,,
44344a71-b1f9-555d-b460-e2389c00403b,originators (administrative),,,
44344a71-b1f9-555d-b460-e2389c00403b,originators (administrative),,,
cb077f7e-5fa6-5848-91eb-08fa43458cb7,originators (administrative),,,
44301559-948e-523d-918b-c3baa091ba34,originators (administrative),,,
9b21b620-8ee3-59c8-9015-1c02b439c67a,originators (administrative),,,
9b21b620-8ee3-59c8-9015-1c02b439c67a,originators (administrative),,,
9b21b620-8ee3-59c8-9015-1c02b439c67a,originators (administrative),,,
c3b1c633-1afb-5ff7-a99e-36fd6f506adc,originators (administrative),,,
d8dedb67-3566-5e69-a91c-0b4aafa9f9ff,originators (administrative),,,
075d42ae-e647-5472-9291-a2f1d0b7494e,originators (administrative),,,
075d42ae-e647-5472-9291-a2f1d0b7494e,originators (administrative),"Geadresseerd ""au Sr. Jean Moerentorff marchand libraire au co[m]pas d'or en Anvers",,
8ad7214c-ad2a-51e9-9793-fbbc899dcb3e,originators (administrative),,,
a9f93a13-1ef3-5838-b4e6-d33c61d507c3,originators (administrative),,,
a9f93a13-1ef3-5838-b4e6-d33c61d507c3,originators (administrative),,,
577bc478-0ee3-51c4-93da-9a2ca7f0c2cc,originators (administrative),,,
577bc478-0ee3-51c4-93da-9a2ca7f0c2cc,originators (administrative),,,
2bebce21-ccb3-52c9-a4e5-39714851bcfb,originators (administrative),,,
b81cb101-f7ed-5747-a019-a4ff3b274e29,originators (administrative),,,
7610dd7b-312c-55d9-8397-520f002dba51,originators (administrative),,,
41d303b4-3bed-5943-93e2-5d80d0009ae3,originators (administrative),,,
902c405d-4cc8-5373-a85b-930dafa3f3be,originators (administrative),,,
3e74c0a5-ca48-5e98-8a79-737e2618e4d5,originators (administrative),,,
c31067d6-28e2-5e61-bd2d-a94e28f62789,originators (administrative),,,
7f088e38-09b4-5adc-8c33-4593dc2fdeb5,originators (administrative),,,
fed9a407-d216-5dac-913e-11be96bf0eb6,originators (administrative),,,
9be031af-0a8f-549e-9801-3219daddf8de,originators (administrative),,,
52ee7d14-7ca8-52f6-97df-4257e6c872a4,originators (administrative),,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,originators (administrative),,,
94b6906e-46a8-52a1-bb73-5a445f1153ed,originators (administrative),,,
8bb62205-e6e3-57f6-9c8f-735f02bb9fee,originators (administrative),,,
6119545b-be51-56c9-abf4-527b01ecd39a,originators (administrative),,,
