ResourceID,card,Object Number,Start Date,End Date
059550c7-1ebb-5b88-8e7f-000c63378e98,e73_CreationTimeSpans,MMB.A.2092_#1,1904-uu-uu,
6a3179fe-1b2a-58cd-98fb-fcc9e094afad,e73_CreationTimeSpans,MMB.A.2093_#1,1904-12-11,
25e697e1-74d0-5514-a06c-300e26b1f75a,e73_CreationTimeSpans,MMB.A.2094_#1,1904-12-14,
5f48244d-922a-5e62-aa9f-191f737b88d8,e73_CreationTimeSpans,MMB.A.2095_#1,1904-12-16,
e4401b81-b7dd-56bb-af76-2e3bc3a87a14,e73_CreationTimeSpans,MMB.A.2096_#1,1904-12-17,
e8aa99a6-8c28-5f2b-a498-c605285aa8a2,e73_CreationTimeSpans,MMB.A.2097_#1,1904-12-17,
763b0aca-5e05-5974-99b0-399bb84552e2,e73_CreationTimeSpans,MMB.A.2098_#1,1904-12-18,
2b3a075e-ee6c-511e-a0c5-f520a37ed90c,e73_CreationTimeSpans,MMB.A.2099_#1,1904-12-17,
cee5d9b4-af0d-5095-a6c5-972f1bd5d7f6,e73_CreationTimeSpans,MMB.A.2100_#1,1904-12-17,
660ddd3b-f269-5093-a7e7-a2d1e34f4464,e73_CreationTimeSpans,MMB.A.2101_#1,1904-12-17,
a0008ff0-7897-5b62-a7ab-eb77e34f2236,e73_CreationTimeSpans,MMB.A.2102_#1,1904-12-16,
f7cbc069-5b99-5b6b-a423-b402b4323b26,e73_CreationTimeSpans,MMB.A.2103_#1,1904-12-18,
ece17f5a-aced-51b3-b9c8-830e6e894bfb,e73_CreationTimeSpans,MMB.A.2104_#1,1904-12-11,
95abd39a-bbf2-520f-ac0d-1e733e54f6c5,e73_CreationTimeSpans,MMB.A.2105_#1,1904-12-14,
f0f4a3dc-a0e9-5ec8-8b09-90ae38871346,e73_CreationTimeSpans,MMB.A.2106_#1,1904-12-13,
ac2a0c77-42a1-55df-9223-4e190e2daf29,e73_CreationTimeSpans,MMB.A.2107_#1,1904-12-15,
905de08f-6f05-5d19-9df6-e50ff071b66a,e73_CreationTimeSpans,MMB.A.2108_#1,1904-12-11,
37224a09-ed49-59e9-90d6-995d45eafab0,e73_CreationTimeSpans,MMB.A.2109_#1,1904-12-11,
49b9be12-ef53-54f4-8ba6-bbf2de31d736,e73_CreationTimeSpans,MMB.A.2110_#1,1904-12-14,
05ceadf9-f2df-5ea7-95f3-f1327d2b1e21,e73_CreationTimeSpans,MMB.A.2115_#1,1907-01-12,
159e7dcb-9e00-5ba5-a58b-06b81fd5ae55,e73_CreationTimeSpans,MMB.A.2116_#1,1906-04-15,
6e795aff-c7eb-5099-935c-d8b8597e443c,e73_CreationTimeSpans,MMB.A.2117_#1,1907-03-11,
a3f782a6-5e05-5fe6-b495-0ec2ca7d66a3,e73_CreationTimeSpans,MMB.A.2118_#1,1905-01-23,
7f18e2a7-7f14-5c40-846c-caf89ab74a32,e73_CreationTimeSpans,MMB.A.2119_#1,1904-12-19,
baaeb896-39ab-5232-9101-6be7ee9d2468,e73_CreationTimeSpans,MMB.A.2121_#1,1904-12-27,
7c6ecafe-6cc8-57f2-baa4-bc0bb814c9e6,e73_CreationTimeSpans,MMB.A.2125_#1,1905-01-24,
7659efff-f03d-53ce-8f6b-ccc67d6bedd7,e73_CreationTimeSpans,MMB.A.2126_#1,1905-02-13,
5e296e83-f7d0-5b28-aaa3-e849c0c6a09b,e73_CreationTimeSpans,MMB.A.2127_#1,1907-02-11,
521e2201-3b31-53b3-98f6-52746f839db3,e73_CreationTimeSpans,MMB.A.2128_#1,1905-02-07,
125552a9-935f-571a-bb76-adab3a417f72,e73_CreationTimeSpans,MMB.A.2129_#1,1909-03-18,
c0f95c54-ee38-5a83-9e8b-8dc5899cf857,e73_CreationTimeSpans,MMB.A.2130_#1,uuuu-09-19,
d9a35b1d-774b-596e-9851-49405148810c,e73_CreationTimeSpans,MMB.A.2131_#1,1905-12-04,
51121a0b-4e19-5175-8fb8-25d44ec90877,e73_CreationTimeSpans,MMB.A.2132_#1,1905-02-05,
194b9547-c4c0-5d59-839b-6173745d31dd,e73_CreationTimeSpans,MMB.A.2133_#1,1905-10-28,
ff3540d9-5726-5f50-895f-23eb6508a940,e73_CreationTimeSpans,MMB.A.2134_#1,1905-11-01,
9788c297-078f-57ea-8491-357f6bed8a36,e73_CreationTimeSpans,MMB.A.2135_#1,1905-02-14,
4b19c033-76bc-5f2b-bc67-be6dd1b36ce2,e73_CreationTimeSpans,MMB.A.2136_#1,1910-03-15,
75163634-316a-53eb-ac4f-3eb67adce041,e73_CreationTimeSpans,MMB.A.2137_#1,1909-07-28,
04936fd1-e644-5c63-9585-4ee8793081fe,e73_CreationTimeSpans,MMB.A.2138_#1,1909-05-02,
77041d42-2772-59f5-acca-2c09bc4a7a5f,e73_CreationTimeSpans,MMB.A.2139_#1,1909-05-07,
1180ad8f-ba7b-59cb-bebf-403a19a69638,e73_CreationTimeSpans,MMB.A.2140_#1,1906-12-01,
2b458e57-b87d-5bcf-9a70-3f3c81b670c6,e73_CreationTimeSpans,MMB.A.2141_#1,1908-07-24,
b1bd8b96-9b80-5c04-8e2f-ae87887c0761,e73_CreationTimeSpans,MMB.A.2142_#1,1905-05-19,
917d1435-34e1-5b4e-8831-3ab4945d151c,e73_CreationTimeSpans,MMB.A.2143_#1,1909-04-03,
813ff613-5d0e-5455-9f42-9f7067db1908,e73_CreationTimeSpans,MMB.A.2144_#1,1907-09-30,
ac8f76f3-e10b-53dc-8f2a-d878c146fa87,e73_CreationTimeSpans,MMB.A.2145_#1,1908-10-23,
fba82a8c-2917-5e72-9592-a7636ae8a07b,e73_CreationTimeSpans,MMB.A.2146_#1,1905-05-09,
b3a72768-0c76-5b1a-8cea-a43bd0fe0f63,e73_CreationTimeSpans,MMB.A.2147_#1,1905-04-04,
c0267588-846d-5f18-bb11-4541544e8975,e73_CreationTimeSpans,MMB.A.2148_#1,1906-10-29,
b1001bbf-2de7-5867-a3ab-c4d360873f9e,e73_CreationTimeSpans,MMB.A.2150_#1,1905-03-19,
cea2e072-ff21-5885-b85f-6f7f5d35a292,e73_CreationTimeSpans,MMB.A.2151_#1,1905-04-25,
7aff85cc-dd86-53ff-a56b-a88d5c780323,e73_CreationTimeSpans,MMB.A.2153_#1,1905-01-25,
02ed5d5c-87be-5772-ae46-1e06c9a84170,e73_CreationTimeSpans,MMB.A.2154_#1,1905-01-26,
39dee5cd-7a8c-574b-b97f-883595ebe7c7,e73_CreationTimeSpans,MMB.A.2157_#1,1905-11-17,
d19ca9f4-f0b8-561d-b076-a3c8cc48f756,e73_CreationTimeSpans,MMB.A.2158_#1,1905-04-04,
5d409bdc-1136-5376-9e4d-39817fbf8a98,e73_CreationTimeSpans,MMB.A.2159_#1,1908-07-23,
96ee5990-19ff-54b1-979b-9c2b493c104c,e73_CreationTimeSpans,MMB.A.2161_#1,uuuu-12-31,
04fc47f4-81be-5e68-ad03-17ee4fade0ad,e73_CreationTimeSpans,MMB.A.2164_#1,1905-02-06,
d56d520c-04dc-567a-8dbc-307730d0f769,e73_CreationTimeSpans,MMB.A.2173_#1,1905-01-19,
def778e3-fb67-57c2-b839-f8f7e9573f49,e73_CreationTimeSpans,MMB.A.2176_#1,1904-12-31,
eda50e1d-94de-5531-bc24-eff57f5ac605,e73_CreationTimeSpans,MMB.A.2178_#1,1905-01-13,
3d27fc82-f564-53d5-9aed-9a0caf69c956,e73_CreationTimeSpans,MMB.A.2179_#1,1905-01-10,
3eee1cea-5d32-5ebd-a96f-1b61cb95bdda,e73_CreationTimeSpans,MMB.A.2183_#1,1905-05-31,
125b2ca0-e13d-560b-84be-c604a00588bc,e73_CreationTimeSpans,MMB.A.2187_#1,1904-12-29,
59ad47a7-8ea7-50f9-a247-e2a4c2d17571,e73_CreationTimeSpans,MMB.A.2188_#1,1905-01-19,
fb8a67c0-f5fd-5873-95dd-019338e30ca1,e73_CreationTimeSpans,MMB.A.2189_#1,1906-06-26,
8cc9c6f1-f1f8-5b12-9f98-1e61f3935696,e73_CreationTimeSpans,MMB.A.2192_#1,1904-12-22,
71e38831-c394-5d56-b734-f139901cb080,e73_CreationTimeSpans,MMB.A.2194_#1,1904-12-23,
10dcd965-eb8a-5218-91e3-a2ca617288a9,e73_CreationTimeSpans,MMB.A.2195_#1,1904-12-21,
b8fb17e7-dc40-5a16-a9d3-23820ed164c3,e73_CreationTimeSpans,MMB.A.2197_#1,1905-01-02,
69a8e8f2-43a6-573f-94cb-30a182c86e71,e73_CreationTimeSpans,MMB.A.2203_#1,1905-01-30,
ed15b10d-8eb6-5268-86e7-bb47e77c23f4,e73_CreationTimeSpans,MMB.A.2204_#1,1905-01-23,
2f072cb2-3f32-509b-815c-15c18e36e780,e73_CreationTimeSpans,MMB.A.2208_#1,1905-01-03,
c15f978b-f5be-52bc-96da-a1c2459d3b8c,e73_CreationTimeSpans,MMB.A.2209_#1,1905-02-21,
d0a5d409-0fff-5c66-a77b-4203b0e78faa,e73_CreationTimeSpans,MMB.A.2211_#1,1904-12-23,
1686cdb3-9f5b-5037-902f-5ed15edf80e0,e73_CreationTimeSpans,MMB.A.2212_#1,1905-02-21,
6e2fc30e-0b97-56aa-8409-52a50abcc493,e73_CreationTimeSpans,MMB.A.2213_#1,1907-02-11,
a8ef239b-ad06-5312-9b41-5ce264266d08,e73_CreationTimeSpans,MMB.A.2216_#1,1905-03-23,
08718836-348b-5a54-8e41-5f32d2a4c4f4,e73_CreationTimeSpans,MMB.A.2220_#1,1905-03-08,
598e934c-6fd5-576d-8c71-c6a7ff143298,e73_CreationTimeSpans,MMB.A.2222_#1,1905-02-23,
4ba5495b-359f-5e1b-88ad-7a54fb0921ea,e73_CreationTimeSpans,MMB.A.2224_#1,1905-02-20,
70288a1b-a75b-5f98-8afe-e4733993abb2,e73_CreationTimeSpans,MMB.A.2226_#1,1905-08-14,
b56f0d98-1abc-5fee-a790-c703d760d4b9,e73_CreationTimeSpans,MMB.A.2227_#1,1906-04-23,
19102dbe-a6ae-5951-88da-af3ddb19b2cd,e73_CreationTimeSpans,MMB.A.2228_#1,1906-05-02,
3ebbc45b-d7c1-594f-a728-ed6ca4547999,e73_CreationTimeSpans,MMB.A.2230_#1,1905-01-25,
09c1dea8-1c59-5660-9a65-0255c8bc8a2b,e73_CreationTimeSpans,MMB.A.2231_#1,1905-01-12,
f0e9163f-327e-52da-8ee4-c7629f108f25,e73_CreationTimeSpans,MMB.A.2233_#1,1904-12-21,
1a0bce62-1b90-56d2-b0e4-0e37cbdec5a5,e73_CreationTimeSpans,MMB.A.2234_#1,1904-12-19,
726f3715-6663-56ee-a84d-f028ae363752,e73_CreationTimeSpans,MMB.A.2235_#1,1905-02-20,
99a7eb04-37aa-55c0-a539-47c09082cae3,e73_CreationTimeSpans,MMB.A.2238_#1,1905-02-22,
5efd4af0-f296-5f45-bf75-6db850b9295e,e73_CreationTimeSpans,MMB.A.2239_#1,1905-01-22,
28437f72-26e8-583a-b411-27242c290ce8,e73_CreationTimeSpans,MMB.A.2240_#1,1905-02-22,
3d5b17a9-f0fb-5745-8fd1-1ea6a42350f2,e73_CreationTimeSpans,MMB.A.2241_#1,1905-01-12,
e218a639-90cc-54c5-89c1-c8fd746be9b4,e73_CreationTimeSpans,MMB.A.2243_#1,1906-12-20,
d714eb27-39b4-5454-8bf0-ddbb2dbc049e,e73_CreationTimeSpans,MMB.A.2244_#1,1905-01-20,
b0697c7d-6348-5d5b-bd7f-3abd4c6982bf,e73_CreationTimeSpans,MMB.A.2245_#1,1905-01-24,
568d0758-eac1-564d-8921-a02fe6d1b66d,e73_CreationTimeSpans,MMB.A.2246_#1,1906-09-05,
f3fa1654-349f-5b33-953a-8480736685ae,e73_CreationTimeSpans,MMB.A.2247_#1,1905-03-31,
8b07a5b7-a551-5520-afc4-9ec2469da93a,e73_CreationTimeSpans,MMB.A.2248_#1,1905-02-08,
36f88902-fdf9-58be-b757-20e8a126d2b8,e73_CreationTimeSpans,MMB.A.2249_#1,1905-02-12,
1f04b844-e144-5a62-9f39-f95a5f6b0ceb,e73_CreationTimeSpans,MMB.A.2250_#1,1905-02-04,
b0ddc2b9-fc2a-5395-9d94-89c764a44197,e73_CreationTimeSpans,MMB.A.2251_#1,1905-02-05,
8afa89a1-a709-5211-b5af-a0d90aa0a05a,e73_CreationTimeSpans,MMB.A.2252_#1,1905-02-06,
7e2d87e6-9d91-56cc-a6d0-77be86da6312,e73_CreationTimeSpans,MMB.A.2253_#1,1905-02-11,
53526fe3-f1e5-51b5-9777-50d0f9bbdcd7,e73_CreationTimeSpans,MMB.A.2254_#1,1904-12-20,
eb8e939e-8fc9-5936-8c0c-1daf5290569e,e73_CreationTimeSpans,MMB.A.2255_#1,1904-12-25,
fa198c96-1b09-5c8a-9a35-ce4341251bcb,e73_CreationTimeSpans,MMB.A.2256_#1,1904-12-22,
875f7a9d-d5b2-550d-b47c-d7c15caa47c1,e73_CreationTimeSpans,MMB.A.2257_#1,1905-02-06,
6af10de8-f6da-5e96-a61b-0ead6d543a1c,e73_CreationTimeSpans,MMB.A.2258_#1,1905-02-06,
41d0c7d2-f634-5e94-a04b-78bbb0602da5,e73_CreationTimeSpans,MMB.A.2259_#1,1905-02-20,
5e106041-0638-5b37-b4fc-b8d6ec76e16e,e73_CreationTimeSpans,MMB.A.2260_#1,1906-04-27,
123fae13-0444-5e8b-a6d3-194c6eaebf84,e73_CreationTimeSpans,MMB.A.2261_#1,1906-02-16,
58bfc7e2-eda8-59af-b711-0f75d4dc3a90,e73_CreationTimeSpans,MMB.A.2264_#1,1905-01-02,
95a9c4a2-d3b0-5b3f-8d62-c3f080d38c71,e73_CreationTimeSpans,MMB.A.2265_#1,1904-12-19,
9d5fee32-8181-59e4-ae27-811e5db134c6,e73_CreationTimeSpans,MMB.A.2266_#1,1905-03-03,
20fdc252-a807-5780-b8b0-69bc90815aef,e73_CreationTimeSpans,MMB.A.2267_#1,1904-12-26,
25eb87c5-7c70-54a5-95ec-6c28617477c2,e73_CreationTimeSpans,MMB.A.2268_#1,1904-12-30,
4e69dc0a-2696-50ff-bbb2-677c53aefdd7,e73_CreationTimeSpans,MMB.A.2269_#1,1905-01-21,
ccb8c94e-299b-5938-9d46-23665bdabfde,e73_CreationTimeSpans,MMB.A.2270_#1,1904-12-31,
3f304c1f-b58f-5dcd-bf6d-98d2c38fe5f1,e73_CreationTimeSpans,MMB.A.2271_#1,1905-01-23,
7c72c515-ff1c-5f0c-b18e-bed65fec2733,e73_CreationTimeSpans,MMB.A.2272_#1,1905-10-31,
c5e227fc-b267-5f93-a1a7-fd15aaf72762,e73_CreationTimeSpans,MMB.A.2273_#1,1905-08-02,
3aa9e687-b2df-537e-ad55-8ac8a40c5193,e73_CreationTimeSpans,MMB.A.2274_#1,1904-12-31,
4b103a8b-5c90-596c-9f9a-1fa80d432b8b,e73_CreationTimeSpans,MMB.A.2275_#1,1904-12-30,
bb3025cd-c0c1-576e-90fa-771ea4a8e0aa,e73_CreationTimeSpans,MMB.A.2276_#1,1905-10-27,
c98d60e6-7bb9-5064-b57b-49a5af667a65,e73_CreationTimeSpans,MMB.A.2277_#1,1905-10-27,
eafbd56e-c238-51d0-addc-9485d262145a,e73_CreationTimeSpans,MMB.A.2278_#1,1905-10-26,
46a32c29-5523-5a51-8b7c-c6c6e0a99333,e73_CreationTimeSpans,MMB.A.2279_#1,1905-10-29,
608bf94c-db55-53b5-a7b5-7f2d313109ae,e73_CreationTimeSpans,MMB.A.2280_#1,1905-08-07,
552a3c71-0d2d-5577-8f6d-b35c85f0381e,e73_CreationTimeSpans,MMB.A.2281_#1,1905-10-09,
a03bcadf-ef0b-5266-95c1-555268476bd5,e73_CreationTimeSpans,MMB.A.2282_#1,1905-09-01,
ba300fc2-674c-531a-8f31-cc9b260e6166,e73_CreationTimeSpans,MMB.A.2283_#1,1905-11-20,
e4a59530-caf7-554e-86a3-26d8b974f5f2,e73_CreationTimeSpans,MMB.A.2285_#1,1905-02-01,
856f18cc-cf4e-56c6-9dd3-c5e340c955ed,e73_CreationTimeSpans,MMB.A.2286_#1,1905-01-30,
0c36139b-50d1-5624-a1c3-c4199441c1f2,e73_CreationTimeSpans,MMB.A.2287_#1,1905-02-04,
3e25e4f2-8794-59da-87b1-9b95e14739e4,e73_CreationTimeSpans,MMB.A.2288_#1,1905-02-15,
820b8b16-9194-5b45-8896-ed875df36cdf,e73_CreationTimeSpans,MMB.A.2289_#1,1905-02-21,
99935c2b-35fb-5bf0-8d77-85204f5fccd8,e73_CreationTimeSpans,MMB.A.2290_#1,1905-02-02,
de3e70e7-0026-59c0-91a5-68b563a5f2ce,e73_CreationTimeSpans,MMB.A.2291_#1,1905-02-04,
9052b4cc-d658-5572-9f9d-76168adcec3b,e73_CreationTimeSpans,MMB.A.2292_#1,1905-01-07,
5dc4138c-57f8-5b09-bc55-8278963999f1,e73_CreationTimeSpans,MMB.A.2294_#1,1905-01-03,
21648080-6310-5f1a-ba25-e389068dacd3,e73_CreationTimeSpans,MMB.A.2296_#1,1904-12-29,
46c38484-a6ab-5946-bc58-aa6934689adb,e73_CreationTimeSpans,MMB.A.2297_#1,1904-12-30,
14777b1b-015a-5004-97a5-b41497fd1b13,e73_CreationTimeSpans,MMB.A.2298_#1,1905-02-14,
453d0ef8-8251-58ec-ab18-c4072a82fa21,e73_CreationTimeSpans,MMB.A.2299_#1,1905-02-09,
5c399665-b762-5fe2-bc29-4d75ef9593b4,e73_CreationTimeSpans,MMB.A.2300_#1,1905-01-30,
268d65fa-dcec-56de-be5b-578f89915e77,e73_CreationTimeSpans,MMB.A.2303_#1,1904-12-19,
6ebd662d-2aea-56e3-a987-ea3079420813,e73_CreationTimeSpans,MMB.A.2305_#1,1905-01-02,
7eee7fea-0ab1-55d8-94db-0800cd31708f,e73_CreationTimeSpans,MMB.A.2306_#1,1905-02-20,
90549db5-525a-5400-91ae-8433d585544b,e73_CreationTimeSpans,MMB.A.2307_#1,uuuu-03-02,
cd33d778-9e19-562a-abd4-9c85312c2fb7,e73_CreationTimeSpans,MMB.A.2308_#1,1905-02-26,
63f4f60d-43ca-52ba-bd08-f2044888922e,e73_CreationTimeSpans,MMB.A.2309_#1,1905-02-25,
c05a40dd-7b3b-5554-bcc5-ce7164e5f3ed,e73_CreationTimeSpans,MMB.A.2310_#1,1905-02-19,
7ca1382e-84e9-5d72-83c7-f41c7c4251f2,e73_CreationTimeSpans,MMB.A.2312_#1,1904-12-23,
8fd8a063-2586-55be-b8e7-4167afd74982,e73_CreationTimeSpans,MMB.A.2313_#1,1905-01-18,
e6c3d96a-1b4c-59c1-91d7-5d505432980f,e73_CreationTimeSpans,MMB.A.2314_#1,1905-01-11,
b89bdae8-e32b-5191-adca-86c06a0746bd,e73_CreationTimeSpans,MMB.A.2315_#1,1904-12-21,
4f4da258-682b-5e6a-98cd-6045b8dcba87,e73_CreationTimeSpans,MMB.A.2316_#1,1904-12-31,
9ea3cae4-e396-5021-98be-9c0667c9eed9,e73_CreationTimeSpans,MMB.A.2317_#1,1905-02-03,
52781318-4389-5756-9e36-e41eded96768,e73_CreationTimeSpans,MMB.A.2318_#1,1905-01-13,
033db666-1e59-5181-b36b-ef0dd163caf9,e73_CreationTimeSpans,MMB.A.2319_#1,1904-12-22,
a1e8ab83-e9d0-58c0-b60f-9e43a065da3d,e73_CreationTimeSpans,MMB.A.2320_#1,1905-02-08,
27c08d88-3d67-512b-b460-79f32a27ae68,e73_CreationTimeSpans,MMB.A.2321_#1,1905-01-08,
b3fdac30-51f3-53b7-afb5-011240fdac7e,e73_CreationTimeSpans,MMB.A.2322_#1,1905-01-10,
f18ea044-a2da-5c88-8483-29b1e86b0555,e73_CreationTimeSpans,MMB.A.2324_#1,1905-01-06,
1db61652-980e-5927-b3b0-e9fac4d3a5c1,e73_CreationTimeSpans,MMB.A.2325_#1,1905-03-03,
df21a4ba-f926-58b6-accd-7d2f321fc9cf,e73_CreationTimeSpans,MMB.A.2326_#1,1905-10-15,
cba20cf0-0946-5d81-86f9-d977706fcad6,e73_CreationTimeSpans,MMB.A.2327_#1,1905-12-06,
248a0092-e752-5576-8cba-74bfab444344,e73_CreationTimeSpans,MMB.A.2328_#1,1905-11-08,
ad17d111-18ac-5042-903c-a53064dcd627,e73_CreationTimeSpans,MMB.A.2329_#1,1905-10-14,
655a758c-ca8a-5112-9b9e-f725636e2728,e73_CreationTimeSpans,MMB.A.2330_#1,1906-04-15,
1b3bafe6-fe40-5e64-9f19-ddb6aeabd4c6,e73_CreationTimeSpans,MMB.A.2331_#1,1904-12-11,
1c720ddd-ad9d-5915-8ed8-1bb73ee9ef68,e73_CreationTimeSpans,MMB.A.2332_#1,1904-12-13,
fef5f5f5-cc92-575f-8b56-c781e1e78508,e73_CreationTimeSpans,MMB.A.2335_#1,1904-12-12,
f5e7ad9b-fd52-519e-aa72-803a9d99033f,e73_CreationTimeSpans,MMB.A.2336_#1,1904-12-14,
41f4b431-d37b-5289-b42d-3e8a0d6ab769,e73_CreationTimeSpans,MMB.A.2338_#1,1905-08-06,
a8950673-eede-5762-9032-9291d250f267,e73_CreationTimeSpans,MMB.A.2339_#1,1905-10-27,
a2ad6887-2cc5-563c-ad21-df6b5af3772f,e73_CreationTimeSpans,MMB.A.2340_#1,1906-09-29,
f5ef16c7-01a7-5a33-98ea-a7f32d804052,e73_CreationTimeSpans,MMB.A.2344_#1,1905-uu-uu,
92061bf5-c105-5e59-93c5-81f82d731c46,e73_CreationTimeSpans,MMB.A.2345_#1,1905-07-09,
ada2671c-c8c0-5b12-896d-6b7adbb12a40,e73_CreationTimeSpans,MMB.A.2346_#1,1905-06-29,
f5478dc3-1122-56d7-8314-215183f22761,e73_CreationTimeSpans,MMB.A.2347_#1,1905-10-27,
ca43d4ea-2463-5794-9cfd-361ce288e1d0,e73_CreationTimeSpans,MMB.A.2348_#1,uuuu-02-15,
847c16f7-af0e-54a4-811f-0e4e9f669b8c,e73_CreationTimeSpans,MMB.A.2350_#1,1910-04-29,
6e6624f8-e56e-5764-9f5a-cef95264faff,e73_CreationTimeSpans,MMB.A.2351_#1,1910-01-uu,
54a6494e-baa7-58a5-b927-75d9188edbab,e73_CreationTimeSpans,MMB.A.2355_#1,1910-01-19,
2e3fde68-1685-5f76-b943-2ec565229bd0,e73_CreationTimeSpans,MMB.A.2356_#1,uuuu-05-16,
b049be8e-9c71-520a-b536-ffe6383bb5f1,e73_CreationTimeSpans,MMB.A.2357_#1,1909-06-01,
abdd53cd-e0e8-56b5-b9a5-5812920d4781,e73_CreationTimeSpans,MMB.A.2358_#1,1908-04-07,
49189ff6-8119-5c3e-8251-9a08eff5ff2e,e73_CreationTimeSpans,MMB.A.2360_#1,1905-05-28,
d9d68388-5219-5801-ab06-338e71487e02,e73_CreationTimeSpans,MMB.A.2361_#1,1905-07-23,
d4c696b3-796c-5a8a-9b55-189092a01be3,e73_CreationTimeSpans,MMB.A.2362_#1,1909-04-08,
0758a98a-0fe0-5459-9a11-141428e941ba,e73_CreationTimeSpans,MMB.A.2363_#1,1909-04-17,
ef4bb094-9cac-5279-b0f1-1f2b53713404,e73_CreationTimeSpans,MMB.A.2364_#1,1909-06-04,
87fb41b3-ffb9-5f82-bfd2-a1875f825cf2,e73_CreationTimeSpans,MMB.A.2367_#1,1905-04-03,
93b10ba0-15a3-582b-83bd-01b2512da63d,e73_CreationTimeSpans,MMB.A.2368_#1,1905-04-03,
d06dbee8-dde9-50fa-8f2b-d8863081a550,e73_CreationTimeSpans,MMB.A.2369_#1,1905-04-03,
47564420-4075-5d3e-8685-0930e35e2007,e73_CreationTimeSpans,MMB.A.2370_#1,1905-03-07,
c7ebf928-5e87-50a5-942a-62b459eda3aa,e73_CreationTimeSpans,MMB.A.2371_#1,1905-03-23,
94d5eec8-d694-564d-8227-caa1002633aa,e73_CreationTimeSpans,MMB.A.2373_#1,1908-10-12,
394e214a-a528-596f-8443-0b6e8fe523e2,e73_CreationTimeSpans,MMB.A.2374_#1,1908-10-08,
05d672d0-a4be-5fc7-bbff-f1445cf11c22,e73_CreationTimeSpans,MMB.A.2375_#1,1908-10-28,
3eead46d-0086-5cc7-8dea-e3071a90e2b1,e73_CreationTimeSpans,MMB.A.2376_#1,1905-06-24,
5a75f37b-c249-5085-a3bc-f3d35fbe63e2,e73_CreationTimeSpans,MMB.A.2377_#1,1905-04-03,
ad85ae01-8257-5a17-b789-6f8e09fbf624,e73_CreationTimeSpans,MMB.A.2378_#1,1911-02-02,
359d89a3-d731-5a8a-a7e7-05f5cda332ae,e73_CreationTimeSpans,MMB.A.2380_#1,1907-09-25,
ea1836b2-4570-54e4-93a7-9fcb26d03672,e73_CreationTimeSpans,MMB.A.2381_#1,1908-05-09,
a140b683-7904-5c56-8643-e7b6c9d0ad8b,e73_CreationTimeSpans,MMB.A.2382_#1,1907-07-31,
1ca3df54-f9f5-5631-b755-943d74ebb4e4,e73_CreationTimeSpans,MMB.A.2384_#1,1905-08-04,
60c15349-8309-571d-b12c-ef3075a6e3b5,e73_CreationTimeSpans,MMB.A.2385_#1,1905-06-06,
7f7b0602-a004-5cb5-983f-0556078be77e,e73_CreationTimeSpans,MMB.A.2388_#1,1907-02-12,
88c89370-937d-5878-8f07-c43e369f3084,e73_CreationTimeSpans,MMB.A.2389_#1,1906-12-17,
0d0221b3-68ec-51b4-aca2-9935b85ea9ce,e73_CreationTimeSpans,MMB.A.2390_#1,1906-12-18,
226209fd-f915-5fdd-a6cf-2a9e2c9e49b3,e73_CreationTimeSpans,MMB.A.2392_#1,1907-03-19,
b56e493d-bb6a-5239-b96b-3c4931ccefb3,e73_CreationTimeSpans,MMB.A.2393_#1,1905-09-28,
ed75a15d-3ba0-55d2-af28-b5a7aa737d22,e73_CreationTimeSpans,MMB.A.2394_#1,1905-09-11,
1be9bfe7-ecf5-560d-aa9c-92a43984ffd1,e73_CreationTimeSpans,MMB.A.2395_#1,1907-06-25,
bca7c999-c554-5e4c-8712-b6d36a4cfd88,e73_CreationTimeSpans,MMB.A.2396_#1,1906-12-26,
940e101d-cd07-5efa-9e98-df66acdadd0d,e73_CreationTimeSpans,MMB.A.2397_#1,1907-06-28,
ef49c8cb-146c-5c15-aadc-7577c289b912,e73_CreationTimeSpans,MMB.A.2398_#1,1906-08-25,
e408e1aa-053e-5309-abf0-82e56454b73c,e73_CreationTimeSpans,MMB.A.2399_#1,1907-05-30,
bec59c9d-3b65-5bb5-9f72-aa1cb5ca127e,e73_CreationTimeSpans,MMB.A.2400_#1,1905-10-21,
8a955e42-2c46-58b6-a662-f8fa2d09f46e,e73_CreationTimeSpans,MMB.A.2402_#1,1905-01-23,
66760384-f377-5cf3-aa84-7d2c59c2f7ba,e73_CreationTimeSpans,MMB.A.2403_#1,1905-01-12,
a069c297-58f8-51c6-a07f-53a7a8c1f0ee,e73_CreationTimeSpans,MMB.A.2405_#1,1906-02-27,
f2ef27e7-b916-5eed-a256-4254d040a740,e73_CreationTimeSpans,MMB.A.2406_#1,1906-05-19,
40101a83-2d87-58bc-8ead-2c92d45d02c9,e73_CreationTimeSpans,MMB.A.2407_#1,1905-02-07,
72eeabbd-f334-5f2d-a9e8-acc3bf921005,e73_CreationTimeSpans,MMB.A.2408_#1,2019-09-17,
10dc7a76-bd1f-5e76-b943-f3e94ebec445,e73_CreationTimeSpans,MMB.A.2410_#1,1905-11-14,
75c3a97b-5dbe-5a74-8cce-9a678257cd5a,e73_CreationTimeSpans,MMB.A.2411_#1,1904-12-18,
6d2ebf50-061a-5f97-aab7-7a95a79657eb,e73_CreationTimeSpans,MMB.A.2414_#1,1905-10-31,
afbecd48-6ab8-5770-b023-305a9f6632d8,e73_CreationTimeSpans,MMB.A.2415_#1,1905-10-03,
