ResourceID,card,order,Keeper,Object Number,Object Identifier,archive_code,Warehouse Location (begin),Warehouse Location (end),Material,Production Technique Type,Object Type,Document status
4ba5495b-359f-5e1b-88ad-7a54fb0921ea,AA,0,Museum Mayer van den Bergh,MMB.A.2224_#1,https://data.MMB.be/ark:/24970/4ba5495b-359f-5e1b-88ad-7a54fb0921ea,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
608711cf-324b-5cd4-af51-e3930ad94e73,AA,0,Museum Mayer van den Bergh,MMB.A.2225_#1,https://data.MMB.be/ark:/24970/608711cf-324b-5cd4-af51-e3930ad94e73,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,visiting cards,
70288a1b-a75b-5f98-8afe-e4733993abb2,AA,0,Museum Mayer van den Bergh,MMB.A.2226_#1,https://data.MMB.be/ark:/24970/70288a1b-a75b-5f98-8afe-e4733993abb2,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
b56f0d98-1abc-5fee-a790-c703d760d4b9,AA,0,Museum Mayer van den Bergh,MMB.A.2227_#1,https://data.MMB.be/ark:/24970/b56f0d98-1abc-5fee-a790-c703d760d4b9,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
19102dbe-a6ae-5951-88da-af3ddb19b2cd,AA,0,Museum Mayer van den Bergh,MMB.A.2228_#1,https://data.MMB.be/ark:/24970/19102dbe-a6ae-5951-88da-af3ddb19b2cd,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
5aa1352b-ab6c-5f55-b753-7f3038f9bf1d,AA,0,Museum Mayer van den Bergh,MMB.A.2229_#1,https://data.MMB.be/ark:/24970/5aa1352b-ab6c-5f55-b753-7f3038f9bf1d,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
3ebbc45b-d7c1-594f-a728-ed6ca4547999,AA,0,Museum Mayer van den Bergh,MMB.A.2230_#1,https://data.MMB.be/ark:/24970/3ebbc45b-d7c1-594f-a728-ed6ca4547999,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
09c1dea8-1c59-5660-9a65-0255c8bc8a2b,AA,0,Museum Mayer van den Bergh,MMB.A.2231_#1,https://data.MMB.be/ark:/24970/09c1dea8-1c59-5660-9a65-0255c8bc8a2b,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
29da85bb-3f0f-59d0-8de6-08ff7e889da9,AA,0,Museum Mayer van den Bergh,MMB.A.2232_#1,https://data.MMB.be/ark:/24970/29da85bb-3f0f-59d0-8de6-08ff7e889da9,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
f0e9163f-327e-52da-8ee4-c7629f108f25,AA,0,Museum Mayer van den Bergh,MMB.A.2233_#1,https://data.MMB.be/ark:/24970/f0e9163f-327e-52da-8ee4-c7629f108f25,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
1a0bce62-1b90-56d2-b0e4-0e37cbdec5a5,AA,0,Museum Mayer van den Bergh,MMB.A.2234_#1,https://data.MMB.be/ark:/24970/1a0bce62-1b90-56d2-b0e4-0e37cbdec5a5,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
726f3715-6663-56ee-a84d-f028ae363752,AA,0,Museum Mayer van den Bergh,MMB.A.2235_#1,https://data.MMB.be/ark:/24970/726f3715-6663-56ee-a84d-f028ae363752,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
8adf6bb8-793b-524f-a000-9e9eccc82823,AA,0,Museum Mayer van den Bergh,MMB.A.2236_#1,https://data.MMB.be/ark:/24970/8adf6bb8-793b-524f-a000-9e9eccc82823,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
b234a794-1eee-5bcf-a680-8e02a63a46a3,AA,0,Museum Mayer van den Bergh,MMB.A.2237_#1,https://data.MMB.be/ark:/24970/b234a794-1eee-5bcf-a680-8e02a63a46a3,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
99a7eb04-37aa-55c0-a539-47c09082cae3,AA,0,Museum Mayer van den Bergh,MMB.A.2238_#1,https://data.MMB.be/ark:/24970/99a7eb04-37aa-55c0-a539-47c09082cae3,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
5efd4af0-f296-5f45-bf75-6db850b9295e,AA,0,Museum Mayer van den Bergh,MMB.A.2239_#1,https://data.MMB.be/ark:/24970/5efd4af0-f296-5f45-bf75-6db850b9295e,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
28437f72-26e8-583a-b411-27242c290ce8,AA,0,Museum Mayer van den Bergh,MMB.A.2240_#1,https://data.MMB.be/ark:/24970/28437f72-26e8-583a-b411-27242c290ce8,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
3d5b17a9-f0fb-5745-8fd1-1ea6a42350f2,AA,0,Museum Mayer van den Bergh,MMB.A.2241_#1,https://data.MMB.be/ark:/24970/3d5b17a9-f0fb-5745-8fd1-1ea6a42350f2,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,postcards,
de3640da-0c31-5425-b0af-db84852d8f69,AA,0,Museum Mayer van den Bergh,MMB.A.2242_#1,https://data.MMB.be/ark:/24970/de3640da-0c31-5425-b0af-db84852d8f69,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
e218a639-90cc-54c5-89c1-c8fd746be9b4,AA,0,Museum Mayer van den Bergh,MMB.A.2243_#1,https://data.MMB.be/ark:/24970/e218a639-90cc-54c5-89c1-c8fd746be9b4,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
d714eb27-39b4-5454-8bf0-ddbb2dbc049e,AA,0,Museum Mayer van den Bergh,MMB.A.2244_#1,https://data.MMB.be/ark:/24970/d714eb27-39b4-5454-8bf0-ddbb2dbc049e,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
b0697c7d-6348-5d5b-bd7f-3abd4c6982bf,AA,0,Museum Mayer van den Bergh,MMB.A.2245_#1,https://data.MMB.be/ark:/24970/b0697c7d-6348-5d5b-bd7f-3abd4c6982bf,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
568d0758-eac1-564d-8921-a02fe6d1b66d,AA,0,Museum Mayer van den Bergh,MMB.A.2246_#1,https://data.MMB.be/ark:/24970/568d0758-eac1-564d-8921-a02fe6d1b66d,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
f3fa1654-349f-5b33-953a-8480736685ae,AA,0,Museum Mayer van den Bergh,MMB.A.2247_#1,https://data.MMB.be/ark:/24970/f3fa1654-349f-5b33-953a-8480736685ae,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
8b07a5b7-a551-5520-afc4-9ec2469da93a,AA,0,Museum Mayer van den Bergh,MMB.A.2248_#1,https://data.MMB.be/ark:/24970/8b07a5b7-a551-5520-afc4-9ec2469da93a,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
36f88902-fdf9-58be-b757-20e8a126d2b8,AA,0,Museum Mayer van den Bergh,MMB.A.2249_#1,https://data.MMB.be/ark:/24970/36f88902-fdf9-58be-b757-20e8a126d2b8,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
1f04b844-e144-5a62-9f39-f95a5f6b0ceb,AA,0,Museum Mayer van den Bergh,MMB.A.2250_#1,https://data.MMB.be/ark:/24970/1f04b844-e144-5a62-9f39-f95a5f6b0ceb,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
b0ddc2b9-fc2a-5395-9d94-89c764a44197,AA,0,Museum Mayer van den Bergh,MMB.A.2251_#1,https://data.MMB.be/ark:/24970/b0ddc2b9-fc2a-5395-9d94-89c764a44197,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
8afa89a1-a709-5211-b5af-a0d90aa0a05a,AA,0,Museum Mayer van den Bergh,MMB.A.2252_#1,https://data.MMB.be/ark:/24970/8afa89a1-a709-5211-b5af-a0d90aa0a05a,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
7e2d87e6-9d91-56cc-a6d0-77be86da6312,AA,0,Museum Mayer van den Bergh,MMB.A.2253_#1,https://data.MMB.be/ark:/24970/7e2d87e6-9d91-56cc-a6d0-77be86da6312,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
53526fe3-f1e5-51b5-9777-50d0f9bbdcd7,AA,0,Museum Mayer van den Bergh,MMB.A.2254_#1,https://data.MMB.be/ark:/24970/53526fe3-f1e5-51b5-9777-50d0f9bbdcd7,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
eb8e939e-8fc9-5936-8c0c-1daf5290569e,AA,0,Museum Mayer van den Bergh,MMB.A.2255_#1,https://data.MMB.be/ark:/24970/eb8e939e-8fc9-5936-8c0c-1daf5290569e,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
fa198c96-1b09-5c8a-9a35-ce4341251bcb,AA,0,Museum Mayer van den Bergh,MMB.A.2256_#1,https://data.MMB.be/ark:/24970/fa198c96-1b09-5c8a-9a35-ce4341251bcb,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
875f7a9d-d5b2-550d-b47c-d7c15caa47c1,AA,0,Museum Mayer van den Bergh,MMB.A.2257_#1,https://data.MMB.be/ark:/24970/875f7a9d-d5b2-550d-b47c-d7c15caa47c1,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
6af10de8-f6da-5e96-a61b-0ead6d543a1c,AA,0,Museum Mayer van den Bergh,MMB.A.2258_#1,https://data.MMB.be/ark:/24970/6af10de8-f6da-5e96-a61b-0ead6d543a1c,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
41d0c7d2-f634-5e94-a04b-78bbb0602da5,AA,0,Museum Mayer van den Bergh,MMB.A.2259_#1,https://data.MMB.be/ark:/24970/41d0c7d2-f634-5e94-a04b-78bbb0602da5,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
5e106041-0638-5b37-b4fc-b8d6ec76e16e,AA,0,Museum Mayer van den Bergh,MMB.A.2260_#1,https://data.MMB.be/ark:/24970/5e106041-0638-5b37-b4fc-b8d6ec76e16e,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
123fae13-0444-5e8b-a6d3-194c6eaebf84,AA,0,Museum Mayer van den Bergh,MMB.A.2261_#1,https://data.MMB.be/ark:/24970/123fae13-0444-5e8b-a6d3-194c6eaebf84,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
92ffec34-a494-58b8-9755-f19f5bfe910f,AA,0,Museum Mayer van den Bergh,MMB.A.2262_#1,https://data.MMB.be/ark:/24970/92ffec34-a494-58b8-9755-f19f5bfe910f,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,visiting cards,
45092e1e-a8ca-566c-b01a-5782fdfd7fa3,AA,0,Museum Mayer van den Bergh,MMB.A.2263_#1,https://data.MMB.be/ark:/24970/45092e1e-a8ca-566c-b01a-5782fdfd7fa3,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,visiting cards,
58bfc7e2-eda8-59af-b711-0f75d4dc3a90,AA,0,Museum Mayer van den Bergh,MMB.A.2264_#1,https://data.MMB.be/ark:/24970/58bfc7e2-eda8-59af-b711-0f75d4dc3a90,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
95a9c4a2-d3b0-5b3f-8d62-c3f080d38c71,AA,0,Museum Mayer van den Bergh,MMB.A.2265_#1,https://data.MMB.be/ark:/24970/95a9c4a2-d3b0-5b3f-8d62-c3f080d38c71,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
9d5fee32-8181-59e4-ae27-811e5db134c6,AA,0,Museum Mayer van den Bergh,MMB.A.2266_#1,https://data.MMB.be/ark:/24970/9d5fee32-8181-59e4-ae27-811e5db134c6,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
20fdc252-a807-5780-b8b0-69bc90815aef,AA,0,Museum Mayer van den Bergh,MMB.A.2267_#1,https://data.MMB.be/ark:/24970/20fdc252-a807-5780-b8b0-69bc90815aef,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
25eb87c5-7c70-54a5-95ec-6c28617477c2,AA,0,Museum Mayer van den Bergh,MMB.A.2268_#1,https://data.MMB.be/ark:/24970/25eb87c5-7c70-54a5-95ec-6c28617477c2,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
4e69dc0a-2696-50ff-bbb2-677c53aefdd7,AA,0,Museum Mayer van den Bergh,MMB.A.2269_#1,https://data.MMB.be/ark:/24970/4e69dc0a-2696-50ff-bbb2-677c53aefdd7,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
ccb8c94e-299b-5938-9d46-23665bdabfde,AA,0,Museum Mayer van den Bergh,MMB.A.2270_#1,https://data.MMB.be/ark:/24970/ccb8c94e-299b-5938-9d46-23665bdabfde,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
3f304c1f-b58f-5dcd-bf6d-98d2c38fe5f1,AA,0,Museum Mayer van den Bergh,MMB.A.2271_#1,https://data.MMB.be/ark:/24970/3f304c1f-b58f-5dcd-bf6d-98d2c38fe5f1,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
7c72c515-ff1c-5f0c-b18e-bed65fec2733,AA,0,Museum Mayer van den Bergh,MMB.A.2272_#1,https://data.MMB.be/ark:/24970/7c72c515-ff1c-5f0c-b18e-bed65fec2733,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
c5e227fc-b267-5f93-a1a7-fd15aaf72762,AA,0,Museum Mayer van den Bergh,MMB.A.2273_#1,https://data.MMB.be/ark:/24970/c5e227fc-b267-5f93-a1a7-fd15aaf72762,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
3aa9e687-b2df-537e-ad55-8ac8a40c5193,AA,0,Museum Mayer van den Bergh,MMB.A.2274_#1,https://data.MMB.be/ark:/24970/3aa9e687-b2df-537e-ad55-8ac8a40c5193,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
4b103a8b-5c90-596c-9f9a-1fa80d432b8b,AA,0,Museum Mayer van den Bergh,MMB.A.2275_#1,https://data.MMB.be/ark:/24970/4b103a8b-5c90-596c-9f9a-1fa80d432b8b,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
bb3025cd-c0c1-576e-90fa-771ea4a8e0aa,AA,0,Museum Mayer van den Bergh,MMB.A.2276_#1,https://data.MMB.be/ark:/24970/bb3025cd-c0c1-576e-90fa-771ea4a8e0aa,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
c98d60e6-7bb9-5064-b57b-49a5af667a65,AA,0,Museum Mayer van den Bergh,MMB.A.2277_#1,https://data.MMB.be/ark:/24970/c98d60e6-7bb9-5064-b57b-49a5af667a65,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
eafbd56e-c238-51d0-addc-9485d262145a,AA,0,Museum Mayer van den Bergh,MMB.A.2278_#1,https://data.MMB.be/ark:/24970/eafbd56e-c238-51d0-addc-9485d262145a,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
46a32c29-5523-5a51-8b7c-c6c6e0a99333,AA,0,Museum Mayer van den Bergh,MMB.A.2279_#1,https://data.MMB.be/ark:/24970/46a32c29-5523-5a51-8b7c-c6c6e0a99333,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
608bf94c-db55-53b5-a7b5-7f2d313109ae,AA,0,Museum Mayer van den Bergh,MMB.A.2280_#1,https://data.MMB.be/ark:/24970/608bf94c-db55-53b5-a7b5-7f2d313109ae,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
552a3c71-0d2d-5577-8f6d-b35c85f0381e,AA,0,Museum Mayer van den Bergh,MMB.A.2281_#1,https://data.MMB.be/ark:/24970/552a3c71-0d2d-5577-8f6d-b35c85f0381e,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
a03bcadf-ef0b-5266-95c1-555268476bd5,AA,0,Museum Mayer van den Bergh,MMB.A.2282_#1,https://data.MMB.be/ark:/24970/a03bcadf-ef0b-5266-95c1-555268476bd5,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
ba300fc2-674c-531a-8f31-cc9b260e6166,AA,0,Museum Mayer van den Bergh,MMB.A.2283_#1,https://data.MMB.be/ark:/24970/ba300fc2-674c-531a-8f31-cc9b260e6166,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
550f1723-92fe-5c4e-b96c-9fec40828074,AA,0,Museum Mayer van den Bergh,MMB.A.2284_#1,https://data.MMB.be/ark:/24970/550f1723-92fe-5c4e-b96c-9fec40828074,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
e4a59530-caf7-554e-86a3-26d8b974f5f2,AA,0,Museum Mayer van den Bergh,MMB.A.2285_#1,https://data.MMB.be/ark:/24970/e4a59530-caf7-554e-86a3-26d8b974f5f2,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
856f18cc-cf4e-56c6-9dd3-c5e340c955ed,AA,0,Museum Mayer van den Bergh,MMB.A.2286_#1,https://data.MMB.be/ark:/24970/856f18cc-cf4e-56c6-9dd3-c5e340c955ed,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
0c36139b-50d1-5624-a1c3-c4199441c1f2,AA,0,Museum Mayer van den Bergh,MMB.A.2287_#1,https://data.MMB.be/ark:/24970/0c36139b-50d1-5624-a1c3-c4199441c1f2,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
3e25e4f2-8794-59da-87b1-9b95e14739e4,AA,0,Museum Mayer van den Bergh,MMB.A.2288_#1,https://data.MMB.be/ark:/24970/3e25e4f2-8794-59da-87b1-9b95e14739e4,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
820b8b16-9194-5b45-8896-ed875df36cdf,AA,0,Museum Mayer van den Bergh,MMB.A.2289_#1,https://data.MMB.be/ark:/24970/820b8b16-9194-5b45-8896-ed875df36cdf,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
99935c2b-35fb-5bf0-8d77-85204f5fccd8,AA,0,Museum Mayer van den Bergh,MMB.A.2290_#1,https://data.MMB.be/ark:/24970/99935c2b-35fb-5bf0-8d77-85204f5fccd8,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
de3e70e7-0026-59c0-91a5-68b563a5f2ce,AA,0,Museum Mayer van den Bergh,MMB.A.2291_#1,https://data.MMB.be/ark:/24970/de3e70e7-0026-59c0-91a5-68b563a5f2ce,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
9052b4cc-d658-5572-9f9d-76168adcec3b,AA,0,Museum Mayer van den Bergh,MMB.A.2292_#1,https://data.MMB.be/ark:/24970/9052b4cc-d658-5572-9f9d-76168adcec3b,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
0003346b-b8c0-5682-94da-a5b4ed06af0b,AA,0,Museum Mayer van den Bergh,MMB.A.2293_#1,https://data.MMB.be/ark:/24970/0003346b-b8c0-5682-94da-a5b4ed06af0b,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
5dc4138c-57f8-5b09-bc55-8278963999f1,AA,0,Museum Mayer van den Bergh,MMB.A.2294_#1,https://data.MMB.be/ark:/24970/5dc4138c-57f8-5b09-bc55-8278963999f1,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
026f11e8-5cf1-5972-a149-9f3b20af97cc,AA,0,Museum Mayer van den Bergh,MMB.A.2295_#1,https://data.MMB.be/ark:/24970/026f11e8-5cf1-5972-a149-9f3b20af97cc,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
21648080-6310-5f1a-ba25-e389068dacd3,AA,0,Museum Mayer van den Bergh,MMB.A.2296_#1,https://data.MMB.be/ark:/24970/21648080-6310-5f1a-ba25-e389068dacd3,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
46c38484-a6ab-5946-bc58-aa6934689adb,AA,0,Museum Mayer van den Bergh,MMB.A.2297_#1,https://data.MMB.be/ark:/24970/46c38484-a6ab-5946-bc58-aa6934689adb,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
14777b1b-015a-5004-97a5-b41497fd1b13,AA,0,Museum Mayer van den Bergh,MMB.A.2298_#1,https://data.MMB.be/ark:/24970/14777b1b-015a-5004-97a5-b41497fd1b13,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
453d0ef8-8251-58ec-ab18-c4072a82fa21,AA,0,Museum Mayer van den Bergh,MMB.A.2299_#1,https://data.MMB.be/ark:/24970/453d0ef8-8251-58ec-ab18-c4072a82fa21,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
5c399665-b762-5fe2-bc29-4d75ef9593b4,AA,0,Museum Mayer van den Bergh,MMB.A.2300_#1,https://data.MMB.be/ark:/24970/5c399665-b762-5fe2-bc29-4d75ef9593b4,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
0cee227d-f2e9-5f79-be32-848fed9f6b3a,AA,0,Museum Mayer van den Bergh,MMB.A.2301_#1,https://data.MMB.be/ark:/24970/0cee227d-f2e9-5f79-be32-848fed9f6b3a,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
8b5d7c3d-7d9c-552c-a6c6-8aba25e20321,AA,0,Museum Mayer van den Bergh,MMB.A.2302_#1,https://data.MMB.be/ark:/24970/8b5d7c3d-7d9c-552c-a6c6-8aba25e20321,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
268d65fa-dcec-56de-be5b-578f89915e77,AA,0,Museum Mayer van den Bergh,MMB.A.2303_#1,https://data.MMB.be/ark:/24970/268d65fa-dcec-56de-be5b-578f89915e77,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
d3b388ee-5b55-50c1-a4a6-435e1f71f1ed,AA,0,Museum Mayer van den Bergh,MMB.A.2304_#1,https://data.MMB.be/ark:/24970/d3b388ee-5b55-50c1-a4a6-435e1f71f1ed,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,visiting cards,
6ebd662d-2aea-56e3-a987-ea3079420813,AA,0,Museum Mayer van den Bergh,MMB.A.2305_#1,https://data.MMB.be/ark:/24970/6ebd662d-2aea-56e3-a987-ea3079420813,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
7eee7fea-0ab1-55d8-94db-0800cd31708f,AA,0,Museum Mayer van den Bergh,MMB.A.2306_#1,https://data.MMB.be/ark:/24970/7eee7fea-0ab1-55d8-94db-0800cd31708f,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
90549db5-525a-5400-91ae-8433d585544b,AA,0,Museum Mayer van den Bergh,MMB.A.2307_#1,https://data.MMB.be/ark:/24970/90549db5-525a-5400-91ae-8433d585544b,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
cd33d778-9e19-562a-abd4-9c85312c2fb7,AA,0,Museum Mayer van den Bergh,MMB.A.2308_#1,https://data.MMB.be/ark:/24970/cd33d778-9e19-562a-abd4-9c85312c2fb7,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
63f4f60d-43ca-52ba-bd08-f2044888922e,AA,0,Museum Mayer van den Bergh,MMB.A.2309_#1,https://data.MMB.be/ark:/24970/63f4f60d-43ca-52ba-bd08-f2044888922e,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
c05a40dd-7b3b-5554-bcc5-ce7164e5f3ed,AA,0,Museum Mayer van den Bergh,MMB.A.2310_#1,https://data.MMB.be/ark:/24970/c05a40dd-7b3b-5554-bcc5-ce7164e5f3ed,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
718a5d1b-dbf3-5488-9581-f05c43f27842,AA,0,Museum Mayer van den Bergh,MMB.A.2311_#1,https://data.MMB.be/ark:/24970/718a5d1b-dbf3-5488-9581-f05c43f27842,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
7ca1382e-84e9-5d72-83c7-f41c7c4251f2,AA,0,Museum Mayer van den Bergh,MMB.A.2312_#1,https://data.MMB.be/ark:/24970/7ca1382e-84e9-5d72-83c7-f41c7c4251f2,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
8fd8a063-2586-55be-b8e7-4167afd74982,AA,0,Museum Mayer van den Bergh,MMB.A.2313_#1,https://data.MMB.be/ark:/24970/8fd8a063-2586-55be-b8e7-4167afd74982,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
e6c3d96a-1b4c-59c1-91d7-5d505432980f,AA,0,Museum Mayer van den Bergh,MMB.A.2314_#1,https://data.MMB.be/ark:/24970/e6c3d96a-1b4c-59c1-91d7-5d505432980f,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
b89bdae8-e32b-5191-adca-86c06a0746bd,AA,0,Museum Mayer van den Bergh,MMB.A.2315_#1,https://data.MMB.be/ark:/24970/b89bdae8-e32b-5191-adca-86c06a0746bd,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
4f4da258-682b-5e6a-98cd-6045b8dcba87,AA,0,Museum Mayer van den Bergh,MMB.A.2316_#1,https://data.MMB.be/ark:/24970/4f4da258-682b-5e6a-98cd-6045b8dcba87,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
9ea3cae4-e396-5021-98be-9c0667c9eed9,AA,0,Museum Mayer van den Bergh,MMB.A.2317_#1,https://data.MMB.be/ark:/24970/9ea3cae4-e396-5021-98be-9c0667c9eed9,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
52781318-4389-5756-9e36-e41eded96768,AA,0,Museum Mayer van den Bergh,MMB.A.2318_#1,https://data.MMB.be/ark:/24970/52781318-4389-5756-9e36-e41eded96768,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
033db666-1e59-5181-b36b-ef0dd163caf9,AA,0,Museum Mayer van den Bergh,MMB.A.2319_#1,https://data.MMB.be/ark:/24970/033db666-1e59-5181-b36b-ef0dd163caf9,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
a1e8ab83-e9d0-58c0-b60f-9e43a065da3d,AA,0,Museum Mayer van den Bergh,MMB.A.2320_#1,https://data.MMB.be/ark:/24970/a1e8ab83-e9d0-58c0-b60f-9e43a065da3d,MMB.A.I.B.3.c,Doos A.XVII,,ink,handwriting,letters (correspondence),
